Species_name,Symbiotic_type,Binary_Symb_AnyAM,Binary_Sym_OnlyAM,C.selection,S.selection,R.selection,Cosine_CSR,Cosine_C,Cosine_S,Cosine_R,CSR0.7,CSR0.75,CSR0.8,CSR0.85,CSR0.9,CSR0.92,CSR0.95,C0.7,C0.75,C0.8,C0.85,C0.9,C0.92,C0.95,S0.7,S0.75,S0.8,S0.85,S0.9,S0.92,S0.95,R0.7,R0.75,R0.8,R0.85,R0.9,R0.92,R0.95
Adelia_triloba,AM,AnyAM,OnlyAM,33.59316227,38.74644287,27.66039486,0.990893204,0.576551843,0.664996432,0.474729099,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Adonis_aestivalis,AM,AnyAM,OnlyAM,12.23653094,0,87.76346906,0.651545613,0.138090488,0,0.990419617,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Adonis_vernalis,AM,AnyAM,OnlyAM,11.2603386,69.88581828,18.85384311,0.788138049,0.153714335,0.954007911,0.257372897,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegilops_geniculata,AM,AnyAM,OnlyAM,1.30723959,49.97052864,48.72223177,0.827100282,0.018727249,0.715867655,0.697984807,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegiphila_cephalophora,AM,AnyAM,OnlyAM,42.20427035,29.93689043,27.85883923,0.982443497,0.718165612,0.509418717,0.474057723,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegiphila_elata,AM,AnyAM,OnlyAM,55.20167658,34.77893022,10.0193932,0.87465394,0.836275074,0.526881686,0.151788303,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegiphila_panamensis,AM,AnyAM,OnlyAM,48.20308114,21.43229527,30.36462359,0.948531316,0.791930556,0.352112129,0.498861747,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegiphila_pernambucensis,AM,AnyAM,OnlyAM,56.65842789,41.28990667,2.051665445,0.823171312,0.807821438,0.588700975,0.029252123,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aegopodium_podagraria,AM,AnyAM,OnlyAM,65.13237656,13.52928965,21.33833379,0.826424326,0.932310648,0.193659459,0.305438813,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aesculus_hippocastanum,AM,AnyAM,OnlyAM,76.54896742,12.51633393,10.93469865,0.737051332,0.977232045,0.159784815,0.139593495,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aethusa_cynapium,AM,AnyAM,OnlyAM,55.60574622,9.305853171,35.08840061,0.869421214,0.837356765,0.140135141,0.528389809,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Manfreda_virginica,AM,AnyAM,OnlyAM,17.27189274,82.72810726,0,0.683158703,0.204372362,0.978893221,0,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agoseris_glauca_var._dasycephala,AM,AnyAM,OnlyAM,34.43625814,4.561754879,61.00198698,0.822447304,0.490551563,0.064983134,0.868985821,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrimonia_eupatoria,AM,AnyAM,OnlyAM,39.20213727,52.34104151,8.456821219,0.875586585,0.59452411,0.793783535,0.128252806,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrimonia_gryposepala,AM,AnyAM,OnlyAM,14.23145985,72.92579108,12.84274907,0.765684103,0.188738157,0.96714459,0.170321022,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrimonia_procera,AM,AnyAM,OnlyAM,54.24471979,29.85826622,15.89701399,0.903133375,0.848535447,0.467064764,0.24867268,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrimonia_pubescens,AM,AnyAM,OnlyAM,43.09728419,45.77179466,11.13092115,0.90428365,0.675017776,0.716907703,0.174339747,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agropyron_desertorum,AM,AnyAM,OnlyAM,12.11830607,87.88169393,0,0.650804807,0.136600817,0.990626174,0,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Elymus_repens,AM,AnyAM,OnlyAM,26.03185945,50.85117964,23.11696091,0.936845445,0.422409588,0.82514374,0.375110582,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Poa_nemoralis,AM,AnyAM,OnlyAM,19.02726873,44.79246354,36.18026773,0.952068373,0.313765521,0.738641517,0.596623756,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_alpina,AM,AnyAM,OnlyAM,1.101159839,95.20540294,3.693437223,0.60592966,0.011556683,0.999181615,0.038762659,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_canina,AM,AnyAM,OnlyAM,4.460652349,41.75382207,53.78552558,0.846107099,0.065370882,0.611902465,0.788227138,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_capillaris,AM,AnyAM,OnlyAM,5.899033222,52.83144488,41.26952189,0.857890398,0.08765431,0.785027594,0.613227852,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_gigantea,AM,AnyAM,OnlyAM,12.74441202,35.30432049,51.95126749,0.900818732,0.198846449,0.550840537,0.810576827,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_hyemalis,AM,AnyAM,OnlyAM,4.940184979,79.25170696,15.80810806,0.713096919,0.061017217,0.978853759,0.195249119,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_mertensii,AM,AnyAM,OnlyAM,2.838017282,60.90697976,36.25500296,0.813884964,0.040007249,0.858599669,0.511083191,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_rupestris,AM,AnyAM,OnlyAM,1.872931989,83.4734496,14.65361841,0.681073776,0.022094124,0.984698208,0.172862052,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_schraderiana,AM,AnyAM,OnlyAM,8.714892623,60.65908836,30.62601901,0.842741383,0.127208751,0.885423057,0.447039085,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_stolonifera,AM,AnyAM,OnlyAM,11.39914494,46.70586353,41.89499153,0.905368387,0.178755013,0.732415218,0.656973815,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Agrostis_vinealis,AM,AnyAM,OnlyAM,9.436324292,63.7524076,26.81126811,0.827130896,0.135187871,0.913337861,0.384107004,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Aidia_densiflora,AM,AnyAM,OnlyAM,38.29610462,60.51260241,1.19129297,0.806101547,0.534693596,0.844882301,0.016632938,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Ailanthus_altissima,AM,AnyAM,OnlyAM,74.92114119,21.32163465,3.757224161,0.740320052,0.960692773,0.273401339,0.048177831,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Ajuga_chamaepitys,AM,AnyAM,OnlyAM,11.92217986,3.734668962,84.34315118,0.677137007,0.139827582,0.043801531,0.989206588,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec,R_spec
Ajuga_orientalis,AM,AnyAM,OnlyAM,32.68464949,42.25601271,25.05933779,0.978443511,0.55391129,0.71611851,0.424684074,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Ajuga_pyramidalis,AM,AnyAM,OnlyAM,27.19258379,41.1170263,31.69038992,0.985186684,0.464012453,0.701618219,0.540762719,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Ajuga_reptans,AM,AnyAM,OnlyAM,23.84757138,16.86556434,59.28686428,0.873562078,0.360826609,0.255185079,0.897042214,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,R_spec,R_spec,R_spec,R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alcea_rosea,AM,AnyAM,OnlyAM,72.5084256,14.1688026,13.3227718,0.769067667,0.965858833,0.188737557,0.177467883,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_alpina,AM,AnyAM,OnlyAM,15.16301605,66.94052704,17.89645691,0.813958191,0.213770769,0.943738891,0.252307281,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_caucasica,AM,AnyAM,OnlyAM,17.27598978,68.70562726,14.01838297,0.799454912,0.23922003,0.951364433,0.194112062,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_glabra,AM,AnyAM,OnlyAM,25.41835999,40.17327812,34.40836189,0.983813558,0.433132684,0.684558712,0.586323671,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_glaucescens,AM,AnyAM,OnlyAM,32.76803078,42.39861274,24.83335647,0.977565896,0.554826266,0.717890682,0.420476852,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_mollis,AM,AnyAM,OnlyAM,60.00533479,24.15458979,15.84007542,0.866947768,0.901038656,0.362704736,0.237854189,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_monticola,AM,AnyAM,OnlyAM,42.57647091,33.67693771,23.74659138,0.9743989,0.718566676,0.568368507,0.400773218,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_pentaphyllea,AM,AnyAM,OnlyAM,13.31714908,44.01561118,42.66723974,0.920354636,0.212288805,0.701653294,0.680158892,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_subcrenata,AM,AnyAM,OnlyAM,41.00616198,27.84825881,31.14557922,0.986228121,0.700466116,0.475703181,0.532027916,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_subglobosa,AM,AnyAM,OnlyAM,38.56312079,31.76336678,29.67351243,0.993580877,0.663645302,0.546626121,0.510661137,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_vulgaris,AM,AnyAM,OnlyAM,37.15762721,38.98923439,23.8531384,0.98013474,0.63080392,0.661898074,0.404941174,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchemilla_xanthochlora,AM,AnyAM,OnlyAM,56.32277703,20.10402097,23.573202,0.89815805,0.876188309,0.312749283,0.366717784,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,C_spe,C_spe,C_spe,C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
Alchornea_costaricensis,AM,AnyAM,OnlyAM,33.55599424,52.02767699,14.41632877,0.908260217,0.527887077,0.818474879,0.226790886,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,Non_C_spe,S_spe,S_spe,S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_S_spe,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec,Non_R_spec
