Species_name,Symbiotic_type,C-selection,S-selection,R-selection,CSR_categorical_level
Galium odoratum,NM-AM,11.33607853,0,88.66392147,R
Galium palustre,NM-AM,2.422627463,44.54135874,53.0360138,SR
Galium parisiense,NM-AM,0,27.80492853,72.19507147,R/SR
Galium rotundifolium,NM-AM,8.057956965,0,91.94204304,R
Galium saxatile,NM-AM,0,22.84199411,77.15800589,R/SR
Galium sylvaticum,NM-AM,14.99001601,0,85.00998399,R
Galium tricornutum,NM-AM,8.241207482,30.45300941,61.3057831,R/SR
Galium uliginosum,NM-AM,4.850153496,48.29495809,46.85488842,SR
Galium verrucosum,NM-AM,4.281822646,18.31802746,77.40014989,R/SR
Galium verum,NM-AM,1.28209905,71.83167223,26.88622872,S/SR
Gladiolus palustris,NM-AM,40.59211945,33.13278922,26.27509133,CSR
Glaucium flavum,NM-AM,71.95094939,0,28.04905061,C/CR
Globularia alypum,NM-AM,4.23651344,0,95.76348656,R
Globularia bisnagarica,NM-AM,18.8770343,65.3078477,15.815118,S/CS
Globularia cordifolia,NM-AM,2.88249526,97.11750474,0,S
Globularia nudicaulis,NM-AM,37.0164355,42.54866743,20.43489707,CS/CSR
Globularia punctata,NM-AM,26.87316646,68.98920279,4.137630756,S/CS
Glyceria fluitans,NM-AM,20.38950278,35.81908465,43.79141257,SR/CSR
Glyceria notata,NM-AM,22.50158756,19.30606577,58.19234667,R/CSR
Gomphrena incana,NM-AM,39.32637969,60.67362031,0,CS
Groenlandia densa,NM-AM,2.796605494,21.70175488,75.50163962,R/SR
Heliotropium tenellum,NM-AM,1.962176443,52.01371872,46.02410484,SR
Herniaria glabra,NM-AM,0,27.84176054,72.15823946,R/SR
Herniaria hirsuta,NM-AM,0,30.82606506,69.17393494,R/SR
Heteranthera limosa,NM-AM,28.52021107,0,71.47978893,R/CR
Heteranthera reniformis,NM-AM,29.45133893,0,70.54866107,R/CR
Heuchera richardsonii,NM-AM,46.8529971,52.64942583,0.497577075,CS
Hippuris vulgaris,NM-AM,1.935016425,0,98.06498358,R
Honckenya peploides,NM-AM,5.177332851,23.50646842,71.31619873,R/SR
Huperzia selago,NM-AM,0,81.27170166,18.72829834,S/SR
Hydrophyllum virginianum,NM-AM,56.41344639,0,43.58655361,CR
Hymenoxys richardsonii,NM-AM,30.51659977,56.73076521,12.75263502,S/CSR
Illecebrum verticillatum,NM-AM,0,0,100,R
Jasione montana,NM-AM,0,49.45167343,50.54832657,SR
Juncus alpinoarticulatus,NM-AM,6.316313024,31.02514971,62.65853726,R/SR
Juncus alpinus,NM-AM,4.903742783,68.0951192,27.00113802,S/SR
Juncus articulatus,NM-AM,15.80220224,64.94656055,19.25123721,S/CSR
Juncus atratus,NM-AM,33.80634476,58.66151297,7.532142265,CS
Juncus biglumis,NM-AM,0,67.43722496,32.56277504,S/SR
Juncus bulbosus,NM-AM,5.265495012,50.15539052,44.57911447,SR
Juncus castaneus,NM-AM,13.42102054,61.19089411,25.38808535,S/CSR
Juncus conglomeratus,NM-AM,19.93078239,80.06921761,0,S/CS
Juncus effusus,NM-AM,38.48391466,61.51608534,0,CS
Juncus filiformis,NM-AM,23.02774027,76.79626392,0.175995806,S/CS
Juncus gerardii,NM-AM,9.384723077,67.98033633,22.63494059,S/SR
Juncus inflexus,NM-AM,32.56350402,67.43649598,0,S/CS
Juncus jacquinii,NM-AM,12.39022988,87.60977012,0,S
Juncus maritimus,NM-AM,25.90939443,74.09060557,0,S/CS
Juncus minutulus,NM-AM,0,55.49601353,44.50398647,SR
Juncus ranarius,NM-AM,0,25.94180702,74.05819298,R/SR
Juncus sphaerocarpus,NM-AM,0.135054641,59.70162962,40.16331574,SR
Juncus squarrosus,NM-AM,3.88045978,96.11954022,0,S
Juncus subnodulosus,NM-AM,71.53641661,28.46358339,0,C/CS
Juncus tenageia,NM-AM,2.018092684,0,97.98190732,R
Juncus tenuis,NM-AM,6.678441069,65.76777746,27.55378147,S/SR
Oreojuncus trifidus,NM-AM,5.78362486,94.21637514,0,S
Justicia graciliflora,NM-AM,47.73376943,20.14602653,32.12020405,C/CSR
Lamium galeobdolon,NM-AM,28.53798635,37.36179337,34.10022028,CSR
Lamium album,NM-AM,29.26166611,9.753014426,60.98531947,R/CR
Lamium amplexicaule,NM-AM,8.954660965,0,91.04533903,R
Lamium galeobdolon,NM-AM,40.00244442,0,59.99755558,CR
Lamium maculatum,NM-AM,19.97571112,33.23124367,46.79304521,SR/CSR
Lamium purpureum,NM-AM,22.34407682,19.71371582,57.94220736,R/CSR
Lappula deflexa,NM-AM,51.34407253,0,48.65592747,CR
Lappula squarrosa,NM-AM,28.42286497,0,71.57713503,R/CR
Limonium vulgare,NM-AM,73.88719922,20.03776608,6.075034694,C/CS
Linaria angustissima,NM-AM,20.72034687,53.43064519,25.84900795,S/CSR
Linaria genistifolia subsp. dalmatica,NM-AM,28.28317737,39.5170492,32.19977343,CSR
Linaria repens,NM-AM,17.69318366,0,82.30681634,R/CR
Linaria vulgaris,NM-AM,15.86719591,21.5293481,62.60345599,R/CSR
Lindernia dubia,NM-AM,11.54915368,0,88.45084632,R
Buglossoides arvensis,NM-AM,15.79610501,8.784431594,75.41946339,R/CR
Lithospermum multiflorum,NM-AM,13.89161015,65.91323177,20.19515808,S/SR
Ludwigia palustris,NM-AM,13.02401136,23.94972263,63.02626601,R/SR
Luronium natans,NM-AM,13.6496722,0,86.3503278,R
Luzula alpinopilosa,NM-AM,20.94654262,10.52665952,68.52679786,R/CR
Luzula campestris,NM-AM,15.73737286,47.85936436,36.40326278,SR/CSR
Luzula forsteri,NM-AM,14.04019213,47.33372988,38.62607799,SR/CSR
Luzula lutea,NM-AM,13.28812105,71.77183095,14.940048,S/SR
Luzula multiflora,NM-AM,9.737675548,47.31775933,42.94456512,SR
Luzula nivea,NM-AM,19.26013237,40.21265337,40.52721426,SR/CSR
Luzula pilosa,NM-AM,27.5363502,18.80343811,53.66021169,R/CSR
Luzula spicata,NM-AM,1.18929597,96.49497067,2.315733357,S
Luzula sudetica,NM-AM,13.74180474,29.88143962,56.37675564,R/CSR
Luzula sylvatica,NM-AM,28.63938432,25.63926526,45.72135042,R/CSR
Spinulum annotinum,NM-AM,0,64.11416341,35.88583659,S/SR
Lycopodium clavatum,NM-AM,0,68.74575106,31.25424894,S/SR
Lythrum hyssopifolia,NM-AM,0,38.85324976,61.14675024,SR
Lythrum salicaria,NM-AM,15.88250743,65.97262483,18.14486774,S/SR
Marsilea quadrifolia,NM-AM,17.82261191,28.90579586,53.27159222,R/CSR
Mecardonia acuminata,NM-AM,3.929419324,80.77477518,15.29580549,S/SR
Mendoncia gracilis,NM-AM,51.56314652,24.31412707,24.12272641,C/CSR
Pseudocherleria aizoides,NM-AM,4.664363515,34.97751105,60.35812543,R/SR
Cherleria circassica,NM-AM,0,78.30126389,21.69873611,S/SR
Sabulina tenuifolia,NM-AM,0,65.75350859,34.24649141,S/SR
Minuartia recurva,NM-AM,0.332774557,85.78871104,13.8785144,S
Sabulina verna,NM-AM,0,52.902053,47.097947,SR
Mirabilis decipiens,NM-AM,36.67815887,0,63.32184113,R/CR
Misopates orontium,NM-AM,15.45406798,0,84.54593202,R
Mitella diphylla,NM-AM,46.90206171,0,53.09793829,CR
Montia fontana,NM-AM,0,0,100,R
Myosotis alpestris,NM-AM,20.5898924,24.69455143,54.71555617,R/CSR
Myosotis arvensis,NM-AM,14.80760373,0,85.19239627,R
Myosotis discolor,NM-AM,5.638082128,4.076929231,90.28498864,R
Myosotis laxa,NM-AM,13.4615538,0,86.5384462,R
Myosotis rehsteineri,NM-AM,8.485320276,9.32217003,82.19250969,R
Myosotis scorpioides,NM-AM,33.61048443,0,66.38951557,R/CR
Myosotis stricta,NM-AM,2.578671116,11.89417229,85.52715659,R
Myosotis sylvatica,NM-AM,20.36463595,0,79.63536405,R/CR
Myricaria germanica,NM-AM,0,32.34440392,67.65559608,R/SR
Myriophyllum alterniflorum,NM-AM,0,19.25686874,80.74313126,R/SR
Myriophyllum aquaticum,NM-AM,11.16763755,0,88.83236245,R
Myriophyllum spicatum,NM-AM,6.325726326,0,93.67427367,R
Najas marina,NM-AM,7.121364582,0,92.87863542,R
Najas minor,NM-AM,0,0,100,R
Nama dichotoma,NM-AM,0.225049937,0,99.77495006,R
Nymphaea × marliacea,NM-AM,90.91455116,2.130250563,6.955198278,C
Nymphaea odorata,NM-AM,87.35887737,6.316522916,6.324599712,C
Nymphoides peltata,NM-AM,64.25107369,0,35.74892631,C/CR
Oenanthe aquatica,NM-AM,62.50858006,0,37.49141994,C/CR
Oenanthe fistulosa,NM-AM,23.30666761,0,76.69333239,R/CR
Oenanthe lachenalii,NM-AM,48.61324184,21.20488491,30.18187325,C/CSR
Omphalodes verna,NM-AM,41.16514864,20.80279725,38.03205411,CR/CSR
Oryza sativa,NM-AM,37.88228894,37.13070359,24.98700747,CS/CSR
Osyris alba,NM-AM,3.405208423,49.85472531,46.74006626,SR
Oxyria digyna,NM-AM,22.09715637,0,77.90284363,R/CR
Papaver apulum,NM-AM,24.48335354,7.495054679,68.02159178,R/CR
Papaver rhaeticum,NM-AM,21.96766203,0,78.03233797,R/CR
Papaver rhoeas,NM-AM,34.68610132,0,65.31389868,R/CR
Papaver somniferum,NM-AM,59.34141596,4.002472907,36.65611113,CR
Parietaria judaica,NM-AM,20.41780538,6.883326826,72.6988678,R/CR
Parietaria officinalis,NM-AM,34.23661596,17.56623179,48.19715225,CR/CSR
Pedicularis caucasica,NM-AM,13.54330202,63.34594352,23.11075446,S/SR
Pedicularis comosa,NM-AM,27.30742451,48.86897777,23.82359771,S/CSR
Pedicularis condensata,NM-AM,35.91725825,34.462991,29.61975074,CSR
Pedicularis gyroflexa,NM-AM,23.32535332,59.29175659,17.38289009,S/CSR
Pedicularis kerneri,NM-AM,19.66534453,75.07364971,5.261005759,S/CS
Pedicularis lapponica,NM-AM,12.58640003,29.99171759,57.42188238,R/CSR
Pedicularis nordmanniana,NM-AM,20.51160871,24.09249997,55.39589132,R/CSR
Pedicularis oederi,NM-AM,23.21135848,0,76.78864152,R/CR
Pedicularis palustris,NM-AM,23.33000301,0,76.66999699,R/CR
Pedicularis rostratocapitata,NM-AM,23.36230379,48.68419275,27.95350346,S/CSR
Pedicularis verticillata,NM-AM,12.46228931,22.53140345,65.00630724,R/SR
Pentaglottis sempervirens,NM-AM,77.97107581,0,22.02892419,C/CR
Persicaria amphibia,NM-AM,34.92147517,9.547635753,55.53088908,CR
Persicaria dubia,NM-AM,23.90737048,0,76.09262952,R/CR
Persicaria hydropiper,NM-AM,22.60457118,0,77.39542882,R/CR
Persicaria lapathifolia,NM-AM,40.16796947,47.92158579,11.91044475,CS/CSR
Phacelia tanacetifolia,NM-AM,54.17198751,0,45.82801249,CR
Philodendron cordatum,NM-AM,39.21617725,0,60.78382275,CR
Phragmites australis,NM-AM,39.41007103,37.80429512,22.78563384,CS/CSR
Pilea involucrata,NM-AM,26.38245154,6.094741358,67.5228071,R/CR
Pilularia globulifera,NM-AM,0.387142551,0,99.61285745,R
Piper aequale,NM-AM,51.22356016,26.50393324,22.27250659,C/CSR
Piper arboreum,NM-AM,63.89374021,9.061323727,27.04493607,C/CR
Piper colonense,NM-AM,54.31069046,19.83573792,25.85357162,C/CSR
Piper cordulatum,NM-AM,65.00192276,19.43149726,15.56657998,C/CS
Piper multiplinervium,NM-AM,63.27200016,4.510191951,32.21780789,C/CR
Piper perlasense,NM-AM,42.36131673,27.88714277,29.7515405,CSR
Piper reticulatum,NM-AM,61.86260174,25.36036682,12.77703144,C/CSR
Piper schiedeanum,NM-AM,71.25046498,6.350392736,22.39914228,C/CR
Bistorta affinis,NM-AM,19.58186844,32.67944472,47.73868684,SR/CSR
Persicaria amphibia,NM-AM,43.08959773,33.51396319,23.39643908,CS/CSR
Polygonum aviculare,NM-AM,15.25743921,29.73402684,55.00853395,R/CSR
Bistorta officinalis,NM-AM,62.10997297,4.559880835,33.3301462,C/CR
Polygonum douglasii,NM-AM,4.568669361,75.20669559,20.22463505,S/SR
Persicaria hydropiper,NM-AM,33.44961309,22.12026966,44.43011725,CR/CSR
Polygonum maritimum,NM-AM,8.763111474,88.70663412,2.530254407,S
Persicaria minor ,NM-AM,16.7086488,9.90717705,73.38417415,R/CR
Polygonum mite,NM-AM,20.50729566,3.172338961,76.32036538,R/CR
Persicaria maculosa,NM-AM,18.5282705,55.04517273,26.42655677,S/CSR
Persicaria sagittata,NM-AM,11.197032,56.19717532,32.60579268,S/CSR
Polygonum scandens,NM-AM,12.03058887,2.386425655,85.58298548,R
Bistorta vivipara,NM-AM,18.81257788,48.09972751,33.08769461,SR/CSR
Polypodium interjectum,NM-AM,48.37155053,37.91109825,13.71735122,CS/CSR
Polypodium vulgare,NM-AM,46.06845367,31.36391226,22.56763407,C/CSR
Portulaca grandiflora,NM-AM,4.860076057,81.71840313,13.42152081,S
Veronica spicata,NM-AM,7.987467345,70.22552258,21.78701008,S/SR
Puccinellia distans,NM-AM,12.33420644,16.1383398,71.52745377,R/SR
Puccinellia maritima,NM-AM,0,39.44857719,60.55142281,SR
Pulicaria vulgaris,NM-AM,19.83400977,0,80.16599023,R/CR
Rhynchospora alba,NM-AM,8.999197591,48.99954598,42.00125642,SR
Rhynchospora ciliolata,NM-AM,5.431973993,94.56802601,0,S
Rhynchospora fusca,NM-AM,12.04438853,72.10379802,15.85181345,S/SR
Rhynchospora riedeliana,NM-AM,15.92327952,84.07672048,0,S
Rhynchospora tenuis,NM-AM,3.547903435,95.88314155,0.568955016,S
Rhynchospora terminalis,NM-AM,5.400173804,94.5998262,0,S
Singaporandia macrophylla,NM-AM,34.80170467,45.77529987,19.42299546,CS/CSR
Ruellia humilis,NM-AM,14.72839624,77.95063423,7.320969521,S/CS
Rumex acetosa,NM-AM,54.34839301,0,45.65160699,CR
Rumex acetosella,NM-AM,24.52012051,0,75.47987949,R/CR
Rumex alpestris,NM-AM,55.98607671,0,44.01392329,CR
Rumex alpinus,NM-AM,90.29998257,0,9.700017431,C
Rumex aquaticus,NM-AM,80.46896589,0,19.53103411,C/CR
Rumex crispus,NM-AM,71.42576427,0,28.57423573,C/CR
Rumex hydrolapathum,NM-AM,85.08307308,0,14.91692692,C
Rumex maritimus,NM-AM,28.57736355,0,71.42263645,R/CR
Rumex palustris,NM-AM,41.06647144,13.44472279,45.48880576,CR/CSR
Rumex scutatus,NM-AM,34.04748907,0,65.95251093,R/CR
Rumex stenophyllus,NM-AM,63.77468195,0,36.22531805,C/CR
Rumex thyrsiflorus,NM-AM,58.6056802,0,41.3943198,CR
Ruppia cirrhosa,NM-AM,2.816527269,21.17520703,76.0082657,R/SR
Ruppia maritima,NM-AM,1.666557394,20.62632519,77.70711741,R/SR
Sagittaria sagittifolia,NM-AM,60.130044,0,39.869956,CR
Salvinia natans,NM-AM,1.288637203,0,98.7113628,R
Saxifraga aizoides,NM-AM,0,66.59496433,33.40503567,S/SR
Saxifraga androsacea,NM-AM,0.723423291,0,99.27657671,R
Saxifraga aphylla,NM-AM,1.243965001,59.28176901,39.47426599,SR
Saxifraga caesia,NM-AM,0,100,0,S
Saxifraga cuneifolia,NM-AM,23.66476025,0,76.33523975,R/CR
Saxifraga exarata,NM-AM,0,90.54947974,9.450520259,S
Saxifraga paniculata,NM-AM,10.18029877,89.81970123,0,S
Saxifraga seguieri,NM-AM,0,0,100,R
Micranthes stellaris,NM-AM,10.46523199,0,89.53476801,R
Saxifraga tridactylites,NM-AM,2.336290959,0,97.66370904,R
Scheuchzeria palustris,NM-AM,27.52294802,70.03706811,2.43998387,S/CS
Schoenoplectus lacustris,NM-AM,91.57093524,8.42906476,0,C
Schoenoplectiella mucronata,NM-AM,30.17843964,64.03772458,5.783835789,S/CS
Schoenus ferrugineus,NM-AM,7.682259062,92.31774094,0,S
Schoenus nigricans,NM-AM,16.50142059,71.88263127,11.61594814,S/CS
Scirpus atrocinctus,NM-AM,38.35710932,57.36656354,4.276327139,CS
Scirpus cespitosus,NM-AM,10.53627799,66.35855341,23.1051686,S/SR
Scirpus fluitans,NM-AM,0,27.03195282,72.96804718,R/SR
Scirpus hudsonianus,NM-AM,8.257120929,91.74287907,0,S
Scirpus lacustris,NM-AM,83.3753235,0,16.6246765,C/CR
Bolboschoenus maritimus,NM-AM,38.42370029,48.02326235,13.55303736,CS/CSR
Scirpus rubrotinctus,NM-AM,52.83600821,39.84687208,7.317119716,CS
Isolepis setacea,NM-AM,6.154027474,5.600728532,88.24524399,R
Scirpus sylvaticus,NM-AM,52.75088684,27.06544109,20.18367207,C/CSR
Scleria oligantha,NM-AM,12.25691853,73.52903696,14.2140445,S/SR
Scrophularia canina,NM-AM,35.85356942,1.088066685,63.0583639,R/CR
Scrophularia lanceolata,NM-AM,42.30944076,20.87255847,36.81800077,CR/CSR
Scrophularia nodosa,NM-AM,44.94144731,0,55.05855269,CR
Scrophularia umbrosa,NM-AM,49.70289249,0,50.29710751,CR
Scrophularia vernalis,NM-AM,53.50112381,7.245602506,39.25327368,CR
Sedum tenellum,NM-AM,0,66.89376007,33.10623993,S/SR
Silene acaulis,NM-AM,0,27.34306757,72.65693243,R/SR
Silene latifolia subsp. alba,NM-AM,30.92481685,0,69.07518315,R/CR
Silene armeria,NM-AM,22.2120711,0,77.7879289,R/CR
Silene chlorantha,NM-AM,19.57634336,61.81744785,18.60620879,S/CSR
Silene colorata,NM-AM,17.57327359,0,82.42672641,R/CR
Silene cretica,NM-AM,25.08561244,0,74.91438756,R/CR
Silene dichotoma,NM-AM,39.23922162,0,60.76077838,CR
Silene dioica,NM-AM,49.56148353,0,50.43851647,CR
Silene elisabethae,NM-AM,50.12158512,14.05633075,35.82208412,CR/CSR
Silene flos-cuculi,NM-AM,42.16907988,5.813935622,52.01698449,CR
Silene gallica,NM-AM,22.93255451,6.013348778,71.05409671,R/CR
Silene italica,NM-AM,33.17858471,32.67651536,34.14489994,CSR
Silene linicola,NM-AM,29.61513712,0,70.38486288,R/CR
Silene nivea,NM-AM,8.494051276,14.35969246,77.14625626,R/SR
Silene nutans,NM-AM,40.3569388,1.98282907,57.66023213,CR
Silene otites,NM-AM,29.40678142,66.71716853,3.876050046,S/CS
Atocion rupestre,NM-AM,8.339719378,13.35082214,78.30945848,R/SR
Silene saxatilis,NM-AM,20.35053034,24.49717489,55.15229478,R/CSR
Silene vulgaris,NM-AM,45.20327115,0,54.79672885,CR
Sparganium emersum,NM-AM,51.13847978,0,48.86152022,CR
Sparganium erectum,NM-AM,78.63202877,0,21.36797123,C/CR
Sparganium minimum,NM-AM,22.43675155,0,77.56324845,R/CR
Sparganium natans,NM-AM,46.75606609,20.5602555,32.68367841,CR/CSR
Sporobolus anglicus,NM-AM,34.05217913,65.94782087,0,S/CS
Sporobolus versicolor,NM-AM,30.10453602,68.45532654,1.440137441,S/CS
Spergula arvensis,NM-AM,20.9368633,0,79.0631367,R/CR
Spergularia echinosperma,NM-AM,0,0,100,R
Spergularia media,NM-AM,0,0,100,R
Spergularia rubra,NM-AM,0,0,100,R
Spirodela polyrhiza,NM-AM,2.034442982,0,97.96555702,R
Stellaria graminea,NM-AM,14.45836728,12.46173793,73.07989479,R/CR
Stellaria media,NM-AM,5.030168211,0,94.96983179,R
Stellaria neglecta,NM-AM,18.82370626,0,81.17629374,R/CR
Stellaria nemorum,NM-AM,26.58509866,4.481796459,68.93310488,R/CR
Stellaria pallida,NM-AM,3.780534869,0,96.21946513,R
Stellaria alsine,NM-AM,4.961477075,0,95.03852293,R
Stratiotes aloides,NM-AM,57.84499254,0,42.15500746,CR
Symphytum officinale,NM-AM,69.71667453,0,30.28332547,C/CR
Symphytum tuberosum,NM-AM,44.89020939,0,55.10979061,CR
Tetragastris panamensis,NM-AM,58.17010023,41.82989977,0,CS
Thesium bavarum,NM-AM,14.93318174,44.18723299,40.87958527,SR/CSR
Thesium linophyllon,NM-AM,3.476613583,28.77503995,67.74834646,R/SR
Thesium pyrenaicum,NM-AM,5.529182569,17.06602184,77.40479559,R/SR
Tofieldia calyculata,NM-AM,17.49067956,69.53805082,12.97126962,S/CS
Tofieldia pusilla,NM-AM,3.419842486,66.06112186,30.51903566,S/SR
Tradescantia ohiensis,NM-AM,51.20836668,0,48.79163332,CR
Trichanthera gigantea,NM-AM,66.29687741,1.301919942,32.40120264,C/CR
Trichophorum cespitosum,NM-AM,1.189389666,98.81061033,0,S
Triplaris cumingiana,NM-AM,61.26175059,27.13043507,11.60781434,C/CS
Typha angustifolia,NM-AM,65.6782708,34.3217292,0,C/CS
Typha latifolia,NM-AM,86.30311501,10.2477876,3.449097387,C
Urera baccifera,NM-AM,83.07928894,0,16.92071106,C/CR
Urtica dioica,NM-AM,44.79330906,34.3289311,20.87775983,CS/CSR
Urtica kioviensis,NM-AM,37.31062728,7.884931005,54.80444171,CR
Utricularia australis,NM-AM,7.693779587,0,92.30622041,R
Utricularia vulgaris,NM-AM,10.15260319,0,89.84739681,R
Vallisneria americana,NM-AM,68.4390607,0,31.5609393,C/CR
Vallisneria spiralis,NM-AM,41.11099519,0,58.88900481,CR
Veronica alpina,NM-AM,4.547619548,13.52219914,81.93018131,R
Veronica anagallis-aquatica,NM-AM,22.73867047,0,77.26132953,R/CR
Veronica anagalloides,NM-AM,15.05042497,47.48067929,37.46889574,SR/CSR
Veronica arvensis,NM-AM,3.322824944,11.97720756,84.6999675,R
Veronica austriaca,NM-AM,17.39524018,26.12753904,56.47722079,R/CSR
Veronica beccabunga,NM-AM,9.805331796,0,90.1946682,R
Veronica bellidioides,NM-AM,8.765707225,91.23429278,0,S
Veronica catenata,NM-AM,15.38923567,0,84.61076433,R
Veronica chamaedrys,NM-AM,11.62576503,37.85474455,50.51949042,SR/CSR
Veronica fruticans,NM-AM,0,58.66766092,41.33233908,SR
Veronica gentianoides,NM-AM,46.05215619,23.91021909,30.03762472,C/CSR
Veronica hederifolia,NM-AM,18.3904922,0,81.6095078,R/CR
Veronica longifolia,NM-AM,36.3161537,28.88080757,34.80303873,CSR
Veronica officinalis,NM-AM,3.483416323,69.4756678,27.04091588,S/SR
Veronica peregrina,NM-AM,3.292268408,0,96.70773159,R
Veronica persica,NM-AM,4.441769715,12.83995151,82.71827877,R
Veronica polita,NM-AM,1.379694258,0,98.62030574,R
Veronica prostrata,NM-AM,5.638101687,27.04468067,67.31721765,R/SR
Veronica scutellata,NM-AM,4.926119616,26.90657508,68.16730531,R/SR
Veronica spicata,NM-AM,15.70630446,72.14835533,12.14534021,S/CS
Veronica triphyllos,NM-AM,2.138652493,0,97.86134751,R
Veronica urticifolia,NM-AM,29.24041404,0,70.75958596,R/CR
Ximenia americana,NM-AM,21.97093179,78.02906821,0,S/CS
Xyris melanopoda,NM-AM,12.90087226,87.09912774,0,S
Xyris minarum,NM-AM,0.851646154,99.14835385,0,S
Xyris nubigena,NM-AM,23.10788628,63.35638448,13.53572924,S/CS
Xyris obtusiuscula,NM-AM,7.550236305,92.4497637,0,S
Xyris pilosa,NM-AM,15.32550076,84.67449924,0,S
Carex myosuroides,NM-AM,5.092669649,94.90733035,0,S
Orchis anthropophora,OM,41.3278782,0,58.6721218,CR
Anacamptis morio,OM,25.73675513,0,74.26324487,R/CR
Anacamptis pyramidalis,OM,44.98342811,0,55.01657189,CR
Cephalanthera damasonium,OM,40.77175024,1.227286762,58.000963,CR
Cephalanthera longifolia,OM,45.77270316,0.846762147,53.3805347,CR
Chamorchis alpina,OM,21.3629422,0,78.6370578,R/CR
Dactylorhiza viridis,OM,34.59855512,0,65.40144488,R/CR
Cyrtopodium parviflorum,OM,43.99426986,43.62893702,12.37679312,CS/CSR
Dactylorhiza euxina,OM,35.33462539,0,64.66537461,R/CR
Dactylorhiza incarnata,OM,58.15946066,0,41.84053934,CR
Dactylorhiza maculata,OM,49.79964043,0,50.20035957,CR
Dactylorhiza sambucina,OM,40.28599204,0,59.71400796,CR
Dactylorhiza sphagnicola,OM,51.07575317,0,48.92424683,CR
Dactylorhiza traunsteineri,OM,33.82400892,0,66.17599108,R/CR
Epipactis atrorubens,OM,35.99936282,24.07619071,39.92444647,CR/CSR
Epipactis helleborine,OM,23.86818879,46.14842056,29.98339066,S/CSR
Epipactis palustris,OM,26.4580358,16.57890285,56.96306135,R/CSR
Gymnadenia conopsea,OM,58.03678007,0,41.96321993,CR
Gymnadenia odoratissima,OM,30.56258192,0,69.43741808,R/CR
Himantoglossum hircinum,OM,63.18215536,0,36.81784464,C/CR
Liparis loeselii,OM,30.42756475,0,69.57243525,R/CR
Neottia cordata,OM,15.03140313,0,84.96859687,R
Neottia ovata,OM,52.7840976,0,47.2159024,CR
Lobelia inflata,OM,11.5179702,45.8272232,42.65480661,SR/CSR
Lobelia spicata,OM,4.356616771,65.26957216,30.37381107,S/SR
Neotinea tridentata,OM,51.05234761,0,48.94765239,CR
Neotinea ustulata,OM,34.55019978,0,65.44980022,R/CR
Ophrys × benacensis,OM,28.71584614,0,71.28415386,R/CR
Ophrys fuciflora,OM,38.8322741,0,61.1677259,CR
