Species_name,Binary_Symb_AMvsEcM,C.selection,S.selection,R.selection,Cosine_CSR,CSR0.8,CSR0.81,CSR0.82,CSR0.825,CSR0.83,CSR0.84,CSR0.85,CSR0.86,CSR0.87,CSR0.875,CSR0.88,CSR0.89,CSR0.9,CSR0.91,CSR0.92,CSR0.925,CSR0.93,CSR0.94,CSR0.95,CSR0.96,CSR0.97,CSR0.975,CSR0.98,CSR0.99
Cinnamomum_glanduliferum,AM,46.85646278,42.54948401,10.59405321,0.89967275,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Hura_crepitans,AM,52.99339577,33.63502341,13.37158082,0.899651635,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Festuca_paniculata_var._moleroi,AM,23.57256555,56.14896896,20.2784655,0.899523352,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Crataegus_laevigata,AM,18.77527857,55.9321023,25.29261912,0.899409938,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Eugenia_nesiotica,AM,18.04413935,55.78403854,26.17182211,0.899215036,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Thalictrum_minus,AM,55.25816006,28.46618225,16.27565769,0.898531915,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Bromus_kalmii,AM,16.38288192,55.36879946,28.24831862,0.89816375,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Alchemilla_xanthochlora,AM,56.32277703,20.10402097,23.573202,0.89815805,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Trisetum_flavescens,AM,12.56090555,52.42747051,35.01162394,0.898146411,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Paullinia_turbacensis,AM,54.13118311,31.61791423,14.25090267,0.898066448,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Solidago_gigantea,AM,31.80692386,54.07247478,14.12060137,0.897855899,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Rubia_peregrina_subsp._longifolia,AM,12.6137961,52.69675701,34.68944689,0.897366706,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Phyteuma_orbiculare,AM,14.96243369,54.77541295,30.26215336,0.897301196,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Geranium_dissectum,AM,18.68557007,25.07888287,56.23554706,0.897244911,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Pouteria_reticulata,AM,34.6237666,52.76714858,12.60908482,0.897068511,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Rhus_glabra,AM,44.62340837,45.27348014,10.10311149,0.896977215,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Fridericia_schumanniana,AM,52.11050048,35.80475964,12.08473988,0.8969213,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Morus_alba,AM,49.54626121,39.67045445,10.78328434,0.896777369,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Schefflera_morototoni,AM,55.89844151,26.95705247,17.14450602,0.896734495,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Prunus_serotina,AM,39.54342377,49.74396601,10.71261021,0.895907967,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Thalictrum_fendleri,AM,53.78101961,33.01163855,13.20734184,0.895509596,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Ochanostachys_amentacea,AM,40.15416004,49.34998028,10.49585968,0.895365288,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Hieracium_intybaceum,AM,32.57354069,13.4180235,54.00843581,0.895359921,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Conyza_bonariensis,AM,26.26442327,56.24760428,17.48797245,0.895203623,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Unonopsis_pittieri,AM,50.85546808,38.1213795,11.02315242,0.895033001,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Tragopogon_pratensis,AM,28.11797655,16.09062727,55.79139618,0.894906046,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Chamguava_schippii,AM,38.77243079,50.42394721,10.803622,0.894864626,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Aporosa_microstachya,AM,38.62317797,50.53651648,10.84030555,0.894799333,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Erigeron_canadense,AM,9.980923261,42.27989406,47.73918268,0.894473222,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Epilobium_alpestre,AM,18.71758631,24.57178263,56.71063106,0.894046457,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Cordia_bicolor,AM,39.04463891,50.34231101,10.61305008,0.893912202,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Carum_caucasicum,AM,29.87488086,55.35420444,14.7709147,0.893558034,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Luehea_seemannii,AM,42.03796375,48.06718869,9.894847561,0.893474929,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Sorghum_halepense,AM,56.85748099,18.98184151,24.16067749,0.893339217,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Ribes_nigrum,AM,30.05360206,55.38151341,14.56488454,0.892736141,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Symphyotrichum_falcatum,AM,9.568216802,46.2547085,44.1770747,0.892715238,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Senna_macranthera_var._nervosa,AM,18.72130616,56.91776619,24.36092766,0.892617987,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Anemone_nemorosa,AM,38.17650773,10.69977089,51.12372138,0.892405605,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Phleum_rhaeticum,AM,20.56935778,57.23321595,22.19742626,0.891777353,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Acer_saccharum,AM,27.13081811,56.44055705,16.42862484,0.891771793,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Prunella_vulgaris,AM,12.54515976,53.98572025,33.46911998,0.891718233,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Astronium_graveolens,AM,53.63924073,34.17983837,12.1809209,0.891528622,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Pterocarpus_rohrii,AM,57.28153335,20.90392978,21.81453687,0.891505449,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Pouteria_gardneri,AM,35.6639869,52.82438604,11.51162706,0.891417149,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Bromus_japonicus,AM,13.35193661,54.83585679,31.8122066,0.891161342,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Fragaria_viridis,AM,22.81211336,57.29469573,19.89319091,0.890996645,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Festuca_myuros,AM,9.420556103,42.78357635,47.79586755,0.890486471,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Aconitum_variegatum,AM,47.27834709,9.316052327,43.40560058,0.890226992,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Parthenocissus_tricuspidata,AM,55.14810841,31.4094461,13.44244549,0.889963664,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Heisteria_acuminata,AM,41.09703434,49.26373061,9.639235051,0.889939375,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Lonicera_nigra,AM,19.31045245,57.39053821,23.29900934,0.889874357,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Rubia_tinctorum,AM,38.83790858,10.19361021,50.96848121,0.889803797,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Poa_glauca_subsp._glauca,AM,9.25888992,47.35460272,43.38650736,0.889751434,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Eugenia_galalonensis,AM,30.29857951,55.65316851,14.04825198,0.889534071,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Campanula_glomerata,AM,54.37211968,12.42505383,33.20282649,0.889480803,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Amaioua_glomerulata,AM,49.48604677,40.89126636,9.622686872,0.889436097,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Trichospermum_galeottii,AM,38.37133533,51.34978851,10.27887617,0.889303683,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Cupania_impressinervia,AM,47.57084438,43.23009311,9.199062509,0.889131405,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Panicum_virgatum,AM,17.03559207,57.06047782,25.90393011,0.88906033,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Geum_montanum,AM,28.67148796,56.42652219,14.90198985,0.88790803,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Leiothrix_crassifolia,AM,11.72171959,54.00640764,34.27187277,0.887847544,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Thyrsodium_spruceanum,AM,45.03389063,46.06623973,8.899869637,0.887773501,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Ceiba_pentandra,AM,43.767953,47.34165998,8.890387019,0.887087058,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Vismia_baccifera,AM,54.74134778,33.04177257,12.21687965,0.88690695,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Centaurea_cyanus,AM,40.19014541,9.476703607,50.33315099,0.886817413,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
Doliocarpus_olivaceus,AM,50.47282879,40.00483335,9.522337858,0.886808388,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_gen,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe,CSR_spe
