Species_name,Symbiotic_type,C-selection,S-selection,R-selection
Viola canina,AM,17.92148053,17.61393013,64.46458935
Viola comollia,AM,1.653891556,81.23778228,17.10832616
Viola dubyana,AM,0.028482995,43.08391345,56.88760355
Viola hirta,AM,34.53705036,26.36510715,39.09784249
Viola mirabilis,AM,48.57197117,0.710904529,50.7171243
Viola odorata,AM,43.11395972,27.7401847,29.14585558
Viola palustris,AM,22.14152237,3.556407591,74.30207004
Viola elatior,AM,18.93037445,11.87672132,69.19290424
Viola pubescens,AM,38.1672394,0,61.8327606
Viola reichenbachiana,AM,18.12659851,16.74731286,65.12608863
Viola riviniana,AM,27.08618278,22.88154177,50.03227545
Viola sagittata,AM,38.0719172,35.83331562,26.09476719
Viola sororia,AM,44.74261885,0,55.25738115
Viola tricolor,AM,4.825389904,0.695533612,94.47907648
Virola elongata,AM,48.75298532,44.01275617,7.23425852
Virola multiflora,AM,37.24259501,57.82544911,4.931955879
Virola sebifera,AM,51.99317896,39.89556214,8.111258898
Virola surinamensis,AM,59.38032372,29.96032618,10.6593501
Vismia baccifera,AM,54.74134778,33.04177257,12.21687965
Vismia billbergiana,AM,39.95466209,37.7457009,22.29963701
Vismia guianensis,AM,38.53746453,61.46253547,0
Vitex rufescens,AM,43.71424502,53.59040134,2.695353638
Vitis riparia,AM,69.03680641,9.819903124,21.14329047
Vitis vinifera,AM,72.50829855,0,27.49170145
Vochysia ferruginea,AM,43.07611576,51.90435542,5.019528819
Vochysia pygmaea,AM,18.55829537,81.44170463,0
Festuca ambigua,AM,0.260091368,52.4855205,47.25438813
Festuca membranacea,AM,1.016146842,57.58690389,41.39694926
Festuca myuros,AM,9.420556103,42.78357635,47.79586755
Xanthium albinum,AM,82.9856017,7.458253018,9.556145286
Xanthium orientale,AM,68.42674855,10.92112916,20.65212229
Xanthium strumarium,AM,54.05990593,19.11484345,26.82525062
Xanthophyllum eurhynchum,AM,35.07011709,56.88491567,8.04496724
Xanthophyllum griffithii,AM,33.74760276,62.48848628,3.763910958
Xeranthemum cylindraceum,AM,18.33670005,12.41778178,69.24551817
Xeranthemum inapertum,AM,11.39088902,17.68386491,70.92524608
Xerospermum noronhianum,AM,69.75865968,30.24134032,0
Xylopia frutescens,AM,17.78648984,67.95232628,14.26118388
Xylopia laevigata,AM,27.24321191,69.60312841,3.153659675
Xylopia macrantha,AM,34.44898791,56.18026868,9.370743408
Xylopia malayana,AM,22.23062051,77.76937949,0
Xylosma oligandra,AM,43.6720562,32.00279472,24.32514909
Zannichellia palustris,AM,0,0,100
Zanthoxylum acuminatum,AM,70.33943728,28.43882536,1.221737354
Zanthoxylum ekmanii,AM,81.33890798,15.48885896,3.172233055
Zanthoxylum panamense,AM,66.96401351,21.66877733,11.36720916
Zea mays,AM,82.97262876,8.614450106,8.412921134
Zinnia peruviana,AM,18.49480578,68.10662313,13.39857109
Zizia aurea,AM,53.32261385,31.87258674,14.80479941
Zuelania guidonia,AM,52.19077637,31.84215581,15.96706782
Helichrysum arenarium,AM,20.68881943,39.17449602,40.13668456
Helichrysum stoechas,AM,0,76.43097756,23.56902244
Abarema cochliacarpos,AM-Nod,22.83392639,61.38874272,15.77733089
Abarema macradenia,AM-Nod,54.75895192,45.24104808,0
Albizia julibrissin,AM-Nod,61.81602116,24.62379553,13.56018331
Andira legalis,AM-Nod,49.86042124,50.13957876,0
Anthyllis barba-jovis,AM-Nod,42.52810631,57.47189369,0
Anthyllis vulneraria,AM-Nod,32.04242215,0,67.95757785
Anthyllis vulneraria,AM-Nod,41.77384961,31.36581643,26.86033395
Archidendron bubalinum,AM-Nod,38.10315788,55.94395741,5.95288471
Astragalus alpinus,AM-Nod,12.22910836,13.89899864,73.871893
Astragalus canadensis,AM-Nod,36.51726365,40.18281117,23.29992518
Astragalus cicer,AM-Nod,40.61670017,18.88920046,40.49409937
Astragalus frigidus,AM-Nod,32.71878017,13.73283352,53.54838631
Astragalus humistratus,AM-Nod,19.37221026,48.92301455,31.70477519
Astragalus rusbyi,AM-Nod,28.45832849,17.17588547,54.36578605
Baptisia alba,AM-Nod,36.94332091,37.95806009,25.098619
Bowdichia virgilioides,AM-Nod,21.71341663,73.77792033,4.508663036
Calicotome spinosa,AM-Nod,9.372715571,70.38483691,20.24244752
Callerya atropurpurea,AM-Nod,52.82761434,47.17238566,0
Calliandra linearis,AM-Nod,31.46826016,68.53173984,0
Calliandra parvifolia,AM-Nod,7.375172255,60.76721762,31.85761013
Caragana arborescens,AM-Nod,19.66350826,52.5944117,27.74208004
Ceanothus fendleri,AM-Nod,5.72501959,76.28676121,17.9882192
Chamaecrista desvauxii,AM-Nod,15.54384553,76.67535783,7.780796644
Chamaecrista ensiformis,AM-Nod,32.19906813,51.02226284,16.77866903
Chamaecrista fasciculata,AM-Nod,7.457600964,92.54239904,0
Chamaecrista ochnacea,AM-Nod,38.70363076,61.29636924,0
Chamaecrista papillata,AM-Nod,21.44730276,78.55269724,0
Cojoba catenata,AM-Nod,58.46670421,33.58412945,7.949166332
Cologania angustifolia,AM-Nod,22.96636743,44.27388472,32.75974785
Colutea arborescens,AM-Nod,33.71800038,42.56202357,23.71997606
Coriaria myrtifolia,AM-Nod,28.90385968,49.9690116,21.12712872
Coronilla coronata,AM-Nod,38.04543401,36.35214125,25.60242474
Hippocrepis emerus,AM-Nod,27.82955271,9.997164031,62.17328326
Coronilla vaginalis,AM-Nod,27.05805072,17.24084135,55.70110793
Securigera varia,AM-Nod,38.53643709,4.275970456,57.18759246
Crotalaria sagittalis,AM-Nod,6.108924906,85.28601242,8.605062673
Cytisophyllum sessilifolium,AM-Nod,13.66038067,44.26501661,42.07460272
Cytisus emeriflorus,AM-Nod,9.294426151,48.60623966,42.09933419
Cytisus hirsutus,AM-Nod,27.90954353,10.10799941,61.98245706
Cytisus nigricans,AM-Nod,13.93444006,59.36075343,26.70480651
Chamaecytisus purpureus,AM-Nod,10.81019953,50.3561494,38.83365107
Cytisus scoparius,AM-Nod,0,84.49952596,15.50047404
Dalea polygonoides,AM-Nod,19.67990066,38.48433459,41.83576474
Desmanthus illinoensis,AM-Nod,8.630698082,72.34856019,19.02074173
Desmodium canadense,AM-Nod,27.25759385,47.31917687,25.42322928
Desmodium ciliare,AM-Nod,7.859250878,82.6525644,9.488184724
Desmodium illinoense,AM-Nod,36.58145586,40.601778,22.81676614
Dolichos oliveri,AM-Nod,63.84735668,25.47211636,10.68052696
Dorycnium herbaceum,AM-Nod,9.917026175,51.47635016,38.60662367
Elaeagnus pungens,AM-Nod,36.26826996,51.99073744,11.7409926
Erythrina costaricensis,AM-Nod,77.01167934,2.090948054,20.8973726
Galactia volubilis,AM-Nod,8.235798123,83.26696572,8.497236154
Genista anglica,AM-Nod,0,79.88772379,20.11227621
Genista germanica,AM-Nod,1.994586669,45.07640929,52.92900404
Genista pilosa,AM-Nod,0,80.25950636,19.74049364
Genista tinctoria,AM-Nod,7.488366122,54.5970798,37.91455408
Hedysarum caucasicum,AM-Nod,39.56664584,22.84787489,37.58547928
Hedysarum hedysaroides,AM-Nod,35.6942281,25.06426072,39.24151117
Hippocrepis comosa,AM-Nod,13.35401111,50.40081139,36.2451775
Hippophae fluviatilis,AM-Nod,36.26826996,51.99073744,11.7409926
Hippophae rhamnoides,AM-Nod,6.35799614,82.80246288,10.83954099
Indigofera arrecta,AM-Nod,28.70450794,37.97874612,33.31674594
Inga acuminata,AM-Nod,48.14933472,38.79592562,13.05473966
Inga capitata,AM-Nod,42.07291401,46.6468953,11.28019068
Inga cayennensis,AM-Nod,38.50505861,48.86008188,12.63485952
Inga cocleensis,AM-Nod,65.26716102,28.69087885,6.041960127
Inga goldmanii,AM-Nod,74.35812179,19.97462996,5.667248248
Inga marginata,AM-Nod,45.85371731,45.41312167,8.733161022
Inga mucuna,AM-Nod,73.89493775,15.43581333,10.66924892
Inga nobilis,AM-Nod,60.57254542,33.57015153,5.857303046
Inga pezizifera,AM-Nod,59.64078439,29.97996143,10.37925418
Inga punctata,AM-Nod,58.72619023,37.08287036,4.190939407
Inga ruiziana,AM-Nod,73.79068033,21.98823388,4.221085783
Inga sapindoides,AM-Nod,66.31560046,25.70931669,7.975082849
Inga spectabilis,AM-Nod,73.58180105,23.11569744,3.302501506
Inga thibaudiana,AM-Nod,58.15003348,34.08519419,7.764772325
Inga umbellifera,AM-Nod,55.58471606,35.56353678,8.851747157
Laburnum alpinum,AM-Nod,41.08227298,40.04719442,18.8705326
Laburnum anagyroides,AM-Nod,42.03080396,28.40748233,29.5617137
Lathyrus cicera,AM-Nod,20.40141055,42.17657333,37.42201612
Lathyrus heterophyllus,AM-Nod,53.98214863,19.12659202,26.89125935
Lathyrus hirsutus,AM-Nod,23.20550626,25.26711789,51.52737585
Lathyrus nissolia,AM-Nod,37.19979445,23.18712018,39.61308537
Lathyrus odoratus,AM-Nod,38.26701552,19.71158039,42.02140409
Lathyrus palustris,AM-Nod,44.14977939,1.110699983,54.73952062
Lathyrus pratensis,AM-Nod,17.74809797,49.14378168,33.10812035
Lathyrus sylvestris,AM-Nod,41.24930986,22.03222202,36.71846812
Lathyrus tuberosus,AM-Nod,15.08058436,21.51272573,63.40668991
Lathyrus vernus,AM-Nod,40.34116857,0,59.65883143
Lespedeza capitata,AM-Nod,16.52601469,63.29279943,20.18118588
Lespedeza cuneata,AM-Nod,2.935250365,64.33814037,32.72660926
Lonchocarpus heptaphyllus,AM-Nod,66.65349362,24.27287422,9.07363216
Lotus corniculatus,AM-Nod,4.054077411,44.83903166,51.10689093
Lotus corniculatus,AM-Nod,14.21243257,18.98107294,66.80649448
Lotus pedunculatus,AM-Nod,23.82897949,48.3139396,27.85708091
Lotus tenuis,AM-Nod,24.62165371,0,75.37834629
Lotus wrightii,AM-Nod,18.61592036,9.759574918,71.62450472
Machaerium hirtum,AM-Nod,10.26679557,77.91244517,11.82075925
Machaerium kegelii,AM-Nod,64.60945227,35.39054773,0
Machaerium seemannii,AM-Nod,37.74046246,45.94540296,16.31413459
Medicago arabica,AM-Nod,27.62004991,6.348489856,66.03146023
Medicago littoralis,AM-Nod,6.100833469,70.8072679,23.09189864
Medicago lupulina,AM-Nod,16.10673966,29.63137597,54.26188437
Medicago marina,AM-Nod,9.59638924,69.62267019,20.78094057
Medicago minima,AM-Nod,3.317057561,46.2924192,50.39052324
Medicago polymorpha,AM-Nod,21.69400574,23.94998985,54.35600441
Medicago sativa,AM-Nod,14.86600928,45.16518002,39.9688107
Melilotus albus,AM-Nod,33.47548638,32.95793221,33.56658141
Onobrychis viciifolia,AM-Nod,30.97149447,38.43492514,30.59358039
Ononis repens,AM-Nod,3.661731942,42.65263725,53.68563081
Ononis spinosa,AM-Nod,10.71304553,38.26007588,51.02687859
Ononis variegata,AM-Nod,16.90704793,0,83.09295207
Ormosia amazonica,AM-Nod,70.45094324,29.54905676,0
Ormosia coccinea,AM-Nod,77.66059504,22.33940496,0
Ormosia macrocalyx,AM-Nod,75.50311273,17.93687523,6.560012041
Ornithopus perpusillus,AM-Nod,7.967672268,23.66133506,68.37099268
Oxytropis campestris,AM-Nod,31.48189694,30.1881533,38.32994976
Oxytropis kuchanensis,AM-Nod,25.35554322,54.9244253,19.72003148
Oxytropis lambertii,AM-Nod,44.49729254,52.74351181,2.75919565
Phaseolus vulgaris,AM-Nod,57.66254321,19.44306492,22.89439187
Pityrocarpa moniliformis,AM-Nod,8.237950993,91.76204901,0
Platymiscium pinnatum,AM-Nod,66.72951375,22.94593953,10.32454672
Platypodium elegans,AM-Nod,44.34844647,32.19138888,23.46016465
Pueraria montana var. lobata,AM-Nod,61.85800685,20.4845649,17.65742825
Robinia pseudoacacia,AM-Nod,47.87893452,41.40782658,10.71323891
Securigera varia,AM-Nod,21.87866483,0,78.12133517
Swartzia simplex,AM-Nod,47.77437819,47.10260274,5.123019072
Tephrosia virginiana,AM-Nod,55.55999917,26.57694296,17.86305787
Lotus maritimus,AM-Nod,23.82715306,30.7619178,45.41092915
Trifolium alpestre,AM-Nod,22.11067651,68.4417429,9.447580587
Trifolium arvense,AM-Nod,6.449415279,53.13267921,40.41790551
Trifolium aureum,AM-Nod,12.7183214,40.25585253,47.02582607
Trifolium badium,AM-Nod,15.8577695,44.29067269,39.85155781
Trifolium campestre,AM-Nod,5.00696603,32.72993054,62.26310343
Trifolium fragiferum,AM-Nod,22.64151811,29.87457767,47.48390422
Trifolium hybridum,AM-Nod,45.44957676,25.76358584,28.78683741
Trifolium incarnatum,AM-Nod,36.86202031,12.45912524,50.67885445
Trifolium longipes,AM-Nod,13.09633459,39.09327667,47.81038874
Trifolium montanum,AM-Nod,29.46616227,22.36058525,48.17325248
Trifolium pallescens,AM-Nod,8.976005477,62.13125462,28.89273991
Trifolium polyphyllum,AM-Nod,17.62407664,49.63141467,32.7445087
Trifolium pratense,AM-Nod,30.90223416,19.03082625,50.06693959
Trifolium repens,AM-Nod,36.18494491,1.633738815,62.18131627
Trifolium resupinatum,AM-Nod,16.08716397,5.89726305,78.01557298
Trifolium rubens,AM-Nod,31.94825454,47.75593569,20.29580977
Trifolium spadiceum,AM-Nod,11.53274867,24.54963172,63.9176196
Trifolium striatum,AM-Nod,13.0946184,53.86263822,33.04274339
Trigonella foenum-graecum,AM-Nod,33.75272107,11.34504586,54.90223307
Ulex europaeus,AM-Nod,0.960193189,98.40813162,0.631675187
Ulex gallii,AM-Nod,0.543187646,99.45681235,0
Vicia americana,AM-Nod,23.33612011,18.82514161,57.83873827
Vicia articulata,AM-Nod,27.32400302,1.967261474,70.7087355
Vicia cassubica,AM-Nod,33.13753904,44.57620669,22.28625427
Vicia cracca,AM-Nod,22.02028634,36.96685595,41.0128577
Vicia ervilia,AM-Nod,26.30879744,13.64093862,60.05026394
Vicia faba,AM-Nod,65.46390513,0,34.53609487
Vicia grandiflora,AM-Nod,13.12342987,34.79645393,52.08011621
Vicia pulchella,AM-Nod,21.5905815,24.34790788,54.06151062
Vicia sativa,AM-Nod,11.14367265,44.72966931,44.12665804
Vicia tenuifolia,AM-Nod,37.76394826,18.94618418,43.28986756
Vicia villosa,AM-Nod,12.82652779,39.73307652,47.44039569
Amorpha canescens,AM-Nod ,24.03870999,60.01560981,15.9456802
Amorpha fruticosa,AM-Nod ,40.37890928,39.08941075,20.53167997
Andira fraxinifolia,AM-Nod ,29.96609622,70.03390378,0
Dalea candida,AM-Nod ,15.42162396,79.78996716,4.788408877
Dalea purpurea,AM-Nod ,4.983259176,83.23996106,11.77677977
Inga laurina,AM-Nod ,47.27212635,46.81205052,5.915823126
Retama sphaerocarpa,AM-Nod ,0.1956604,0,99.8043396
Spartium junceum,AM-Nod ,22.15364935,0,77.84635065
Stryphnodendron pulcherrimum,AM-Nod ,14.63752449,38.73655393,46.62592157
Tachigali densiflora,AM-Nod ,48.02252284,45.87725864,6.100218517
Tachigali versicolor,AM-Nod ,68.94899831,24.97053436,6.08046733
Trifolium micranthum,AM-Nod ,2.215848669,28.98199676,68.80215457
Arbutus unedo,EcM,22.74338413,69.83681548,7.419800391
Arctous alpina,EcM,13.2817516,65.43702088,21.28122752
Arctostaphylos uva-ursi,EcM,11.34360806,88.65639194,0
Betula alleghaniensis,EcM,17.86161828,58.49680493,23.64157679
Betula pubescens var. litwinowii,EcM,31.08523985,48.61227093,20.30248922
Betula nana,EcM,2.441681164,85.63441762,11.92390121
Betula pendula,EcM,17.03799149,73.18056572,9.781442789
Betula populifolia,EcM,15.92879762,68.2687127,15.80248968
Carpinus betulus,EcM,35.74051137,33.32550599,30.93398264
Castanea sativa,EcM,36.15728045,56.60675091,7.235968644
Cedrus deodara,EcM,0.88266492,99.11733508,0
Cistus albidus,EcM,37.15197739,0,62.84802261
Cistus clusii,EcM,0,65.03135353,34.96864647
Cistus creticus,EcM,11.7472867,88.2527133,0
Cistus ladanifer,EcM,9.173291919,90.82670808,0
Cistus laurifolius,EcM,11.8916497,62.63885061,25.46949969
Cistus monspeliensis,EcM,11.2720121,88.7279879,0
Cistus salviifolius,EcM,36.95616702,63.04383298,0
Coccoloba alnifolia,EcM,68.24484264,31.25555976,0.499597607
Coccoloba cereifera,EcM,52.29814707,47.70185293,0
Coccoloba coronata,EcM,55.50667471,22.51874719,21.9745781
Coccoloba laevis,EcM,59.94475124,39.58801027,0.467238494
Coccoloba manzinellensis,EcM,67.277909,29.78960799,2.932483004
Coccoloba mollis,EcM,62.83094286,27.34518288,9.823874259
Coccoloba parimensis,EcM,50.57208065,44.16521322,5.26270613
Corylus avellana,EcM,28.75453203,59.29598641,11.94948157
Dipterocarpus cornutus,EcM,32.78031832,64.82714423,2.392537444
Dryas octopetala,EcM,7.466643264,80.62708501,11.90627172
Fagus sylvatica,EcM,22.77219908,63.5945209,13.63328002
Fumana laevipes,EcM,1.400062606,61.5515841,37.04835329
Fumana procumbens,EcM,0,100,0
Fumana thymifolia,EcM,0,100,0
Guapira standleyana,EcM,52.78157112,28.17657618,19.0418527
Helianthemum apenninum,EcM,3.227109114,96.77289089,0
Helianthemum bicknellii,EcM,6.878126541,53.14937199,39.97250147
Helianthemum hirtum,EcM,1.881894286,57.83743583,40.28066989
Helianthemum nummularium,EcM,11.77557292,68.87489662,19.34953047
Helianthemum oelandicum,EcM,6.491024642,81.54437225,11.96460311
Helianthemum squamatum,EcM,0,54.51621022,45.48378978
Hopea dryobalanoides,EcM,39.63970797,60.36029203,0
Larix decidua,EcM,0,99.15612641,0.843873587
Lithocarpus curtisii,EcM,63.53509554,36.46490446,0
Moneses uniflora,EcM,16.2737117,46.98696563,36.73932267
Neea amplifolia,EcM,71.62534638,5.45168466,22.92296896
Neobalanocarpus heimii,EcM,28.02131001,67.27742741,4.701262576
Orthilia secunda,EcM,14.24225296,60.70037011,25.05737693
Ostrya carpinifolia,EcM,30.10969468,54.0801684,15.81013692
Ostrya virginiana,EcM,19.18106568,53.73080706,27.08812726
Picea abies,EcM,0,100,0
Picea orientalis,EcM,0,100,0
Picea sitchensis,EcM,0,100,0
Pinus cembra,EcM,4.257164244,95.74283576,0
Pinus halepensis,EcM,2.366949844,97.63305016,0
Pinus mugo,EcM,2.128060229,97.87193977,0
Pinus mugo,EcM,1.201967282,98.79803272,0
Pinus ponderosa,EcM,8.999343473,91.00065653,0
Pinus rigida,EcM,7.214801509,92.78519849,0
Pinus strobus,EcM,7.180874512,92.81912549,0
Pinus sylvestris,EcM,2.62855611,97.37144389,0
Pyrola elliptica,EcM,10.66907548,76.32652937,13.00439514
Pyrola minor,EcM,13.21133203,51.64166496,35.14700301
Pyrola rotundifolia,EcM,33.41934847,37.02063853,29.560013
Quercus cerris,EcM,28.95196677,68.02205381,3.025979421
Quercus coccifera,EcM,9.378459489,90.62154051,0
Quercus gambelii,EcM,33.07574945,60.99406517,5.930185377
Quercus ilex,EcM,25.38837551,63.9462552,10.6653693
Quercus petraea,EcM,28.14478608,63.22759602,8.627617891
Quercus pubescens,EcM,34.25909825,63.86223937,1.878662378
Quercus pubescens,EcM,31.27910556,67.72134294,0.999551502
Quercus robur,EcM,27.15427731,63.29574718,9.549975506
Quercus rubra,EcM,32.71836796,57.30971132,9.971920717
Quercus suber,EcM,26.35231455,66.44752455,7.200160898
Quercus virgiliana,EcM,36.49265864,56.75349667,6.753844692
Shorea acuminata,EcM,56.20080292,43.35351633,0.445680746
Shorea bracteolata,EcM,26.09367173,68.40321422,5.503114049
Shorea lepidota,EcM,40.51278462,59.48721538,0
Shorea leprosula,EcM,38.5766762,61.4233238,0
Shorea macroptera,EcM,33.89078567,66.10921433,0
Shorea maxwelliana,EcM,36.89279063,63.10720937,0
Shorea ovalis,EcM,28.02165589,67.58582088,4.392523228
Shorea pauciflora,EcM,45.73977789,53.66344008,0.596782021
Tilia x europaea,EcM,16.34716943,30.78765265,52.86517793
Tilia cordata,EcM,40.78098764,44.64334911,14.57566325
Tilia platyphyllos,EcM,49.14499887,27.0267027,23.82829843
Vatica bella,EcM,30.24061205,69.75938795,0
Populus alba,EcM-AM,39.67090331,52.75781142,7.571285268
Populus x canadensis,EcM-AM,46.04152249,50.75799312,3.200484383
Populus nigra,EcM-AM,41.88861704,54.00353603,4.107846931
Populus tremula,EcM-AM,32.09339231,55.54104946,12.36555823
Populus tremuloides,EcM-AM,25.53142787,56.75655183,17.7120203
Salix alba,EcM-AM,25.33785413,63.35061347,11.31153239
Salix appendiculata,EcM-AM,26.15761649,52.65783926,21.18454425
Salix caesia,EcM-AM,12.45900294,54.26555672,33.27544033
Salix caprea,EcM-AM,23.4561433,64.38541498,12.15844172
Salix cinerea,EcM-AM,31.47484043,52.8682644,15.65689518
Salix elaeagnos,EcM-AM,22.2628404,63.63586048,14.10129913
Salix glauca,EcM-AM,18.29405261,74.87818627,6.827761128
Salix helvetica,EcM-AM,18.11452673,42.68222356,39.20324971
Salix herbacea,EcM-AM,4.583711602,74.89218553,20.52410287
Salix kazbekensis,EcM-AM,13.8671743,64.82764177,21.30518393
Salix lanata,EcM-AM,31.54660969,68.45339031,0
Salix lapponum,EcM-AM,16.15186353,79.03572846,4.812408007
Salix myrsinifolia,EcM-AM,19.63715273,40.90738145,39.45546583
Salix myrsinites,EcM-AM,15.8669062,84.1330938,0
Salix pentandra,EcM-AM,23.29758808,58.23870267,18.46370924
Salix purpurea,EcM-AM,17.72036588,71.51049382,10.7691403
Salix repens,EcM-AM,4.45820805,76.99176381,18.55002814
Salix reticulata,EcM-AM,10.5386025,89.4613975,0
Salix retusa,EcM-AM,1.254155324,72.52851454,26.21733014
Salix rosmarinifolia,EcM-AM,9.753215818,73.42029847,16.82648571
Salix starkeana,EcM-AM,11.1965561,76.98037,11.8230739
Salix triandra,EcM-AM,19.68157269,72.57305482,7.745372488
Salix waldsteiniana,EcM-AM,12.87017199,55.08917327,32.04065474
Andromeda polifolia,ErM,2.278222697,97.7217773,0
Calluna vulgaris,ErM,0,91.98875826,8.011241737
Diapensia lapponica,ErM,0,100,0
Empetrum nigrum,ErM,0,100,0
Erica arborea,ErM,0,75.78236916,24.21763084
Erica cinerea,ErM,0,93.91014977,6.089850228
Erica scoparia,ErM,0,100,0
Erica tetralix,ErM,0,100,0
Gaylussacia riedelii,ErM,18.27635597,81.72364403,0
Kalmia angustifolia,ErM,10.02127036,89.97872964,0
Kalmia procumbens,ErM,0,100,0
Rhododendron groenlandicum,ErM,7.97817575,78.52322279,13.49860146
Phyllodoce caerulea,ErM,0,99.89867038,0.101329615
Rhododendron caucasicum,ErM,40.19869257,59.80130743,0
Rhododendron ferrugineum,ErM,9.299412634,90.70058737,0
Rhododendron hirsutum,ErM,5.630485024,84.99199415,9.377520829
Rhododendron ponticum,ErM,27.00622303,72.99377697,0
Rhodothamnus chamaecistus,ErM,0.24656551,99.75343449,0
Vaccinium angustifolium,ErM,11.34511945,40.60703603,48.04784451
Vaccinium corymbosum,ErM,34.65239847,63.03660013,2.311001405
Vaccinium myrtillus,ErM,13.15182181,43.55674486,43.29143333
Vaccinium oxycoccos,ErM,0,95.17863475,4.821365252
Vaccinium uliginosum,ErM,0,100,0
Vaccinium uliginosum,ErM,10.72369553,63.57904616,25.69725831
Vaccinium vitis-idaea,ErM,3.358702663,96.64129734,0
Agrostemma githago,NM,28.75620488,44.01580003,27.22799509
Alliaria petiolata,NM,56.24539178,1.055965498,42.69864272
Alyssum alyssoides,NM,0.106887158,36.4964106,63.39670224
Alyssum montanum,NM,3.59890505,74.99413646,21.40695849
Arabidopsis suecica,NM,29.02952957,0,70.97047043
Arabidopsis thaliana,NM,4.270511519,0,95.72948848
Arabis alpina,NM,9.702385317,0,90.29761468
Arabis alpina,NM,40.30727409,35.29148448,24.40124144
Arabis caerulea,NM,4.880150042,50.45516098,44.66468898
Arabis collina,NM,15.3219526,0,84.6780474
Turritis glabra,NM,55.59322889,7.456721669,36.95004944
Arabis hirsuta,NM,4.14224038,0,95.85775962
Arabidopsis lyrata subsp. lyrata,NM,11.08460073,0,88.91539927
Arabis pumila,NM,0.337121483,75.34616832,24.31671019
Arabis sagittata,NM,28.16994622,0,71.83005378
Pseudoturritis turrita,NM,46.98512045,0,53.01487955
Barbarea bracteosa,NM,19.42714235,0,80.57285765
Barbarea intermedia,NM,40.91027327,0,59.08972673
Barbarea stricta,NM,26.16715416,0,73.83284584
Barbarea vulgaris,NM,17.07094059,1.718787608,81.2102718
Berteroa incana,NM,10.83824266,43.21645258,45.94530476
Biscutella laevigata,NM,46.66432262,0,53.33567738
Blysmus compressus,NM,14.78540235,62.92580998,22.28878767
Blysmopsis rufa,NM,2.896022651,95.29838647,1.805590878
Brassica elongata,NM,31.58081222,33.96889252,34.45029526
Brassica napus,NM,57.98610728,0.262408397,41.75148433
Brassica nigra,NM,64.44306891,0,35.55693109
Brassica oleracea,NM,18.81918985,59.06061564,22.12019452
Brassica rapa,NM,57.47711257,0,42.52288743
Bunias orientalis,NM,65.13233606,0,34.86766394
Calepina irregularis,NM,35.91290883,0,64.08709117
Calla palustris,NM,64.75916959,0,35.24083041
Camelina microcarpa,NM,34.91946839,0,65.08053161
Capsella bursa-pastoris,NM,41.05470329,0,58.94529671
Capsella grandiflora,NM,23.97938,0,76.02062
Capsella rubella,NM,38.46147208,0,61.53852792
Cardamine bellidifolia,NM,4.641431421,0,95.35856858
Cardamine bulbifera,NM,23.84606338,0,76.15393662
Cardamine heptaphylla,NM,53.72074571,0,46.27925429
Cardamine hirsuta,NM,7.101636615,26.21060482,66.68775857
Cardamine parviflora,NM,7.089923642,0.160234718,92.74984164
Cardamine pratensis,NM,36.96838898,10.88057349,52.15103753
Cardamine resedifolia,NM,3.964793066,62.41103812,33.62416882
Arabidopsis arenosa,NM,9.814688903,24.94866109,65.23665001
Arabidopsis halleri,NM,14.40167289,14.7883543,70.80997281
Arabidopsis lyrata subsp. petraea,NM,3.880978855,0,96.11902114
Lepidium draba,NM,57.10741953,0,42.89258047
Ceratophyllum demersum,NM,23.88127172,0,76.11872828
Asplenium ceterach,NM,33.21928133,66.63989856,0.140820109
Chaenorhinum minus,NM,3.901272411,0,96.09872759
Chelidonium majus,NM,49.38759841,17.7016921,32.91070948
Chrysosplenium alternifolium,NM,22.27096855,0,77.72903145
Cochlearia danica,NM,9.562466111,0,90.43753389
Conringia orientalis,NM,56.80791579,0,43.19208421
Corispermum intermedium,NM,21.07697791,6.763347956,72.15967413
Lepidium squamatum,NM,2.324935268,0,97.67506473
Corrigiola litoralis,NM,0,0,100
Descurainia sophia,NM,31.12742246,1.004730435,67.8678471
Dianthus armeria,NM,24.3538399,28.96284252,46.68331758
Dianthus barbatus,NM,36.16762259,33.66214192,30.17023549
Dianthus carthusianorum,NM,16.1484642,61.41573098,22.43580481
Dianthus gratianopolitanus,NM,6.650334302,57.24713937,36.10252633
Dianthus seguieri,NM,10.14427531,64.98203474,24.87368995
Dianthus superbus,NM,19.61417341,22.26308931,58.12273728
Dianthus sylvestris,NM,15.02787489,84.97212511,0
Diplotaxis muralis,NM,39.23634551,0,60.76365449
Draba aizoides,NM,0,66.38298517,33.61701483
Draba asprella,NM,5.138598295,38.94890466,55.91249705
Draba dubia,NM,0,85.04233268,14.95766732
Draba hispida,NM,0.666691914,0,99.33330809
Drosera anglica,NM,7.574432497,0,92.4255675
Drosera intermedia,NM,0,12.47290681,87.52709319
Drosera rotundifolia,NM,3.657029235,0,96.34297077
Egeria densa,NM,5.076803332,0,94.92319667
Draba verna,NM,4.800763164,0,95.19923684
Erucastrum nasturtiifolium,NM,52.25994976,32.32972592,15.41032432
Erysimum cheiranthoides,NM,9.125338939,70.92955731,19.94510375
Erysimum hieraciifolium,NM,14.89338166,44.72091594,40.3857024
Erysimum odoratum,NM,22.54571571,4.245986763,73.20829752
Euphrasia frigida,NM,0.719309824,71.03603099,28.24465918
Euphrasia minima,NM,1.976448581,13.90883418,84.11471724
